UT,PY,DOI
WOS:000715664900003,2022.0,10.1007/s11192-021-04185-6
WOS:000692458300003,2021.0,10.1007/s11192-021-04145-0
WOS:000692075400001,2021.0,10.1007/s11192-021-04121-8
WOS:000651351500004,2021.0,10.1007/s11192-021-03988-x
WOS:000628128900008,2021.0,10.1007/s11192-021-03933-y
WOS:000625725800001,2021.0,10.1007/s11192-021-03885-3
WOS:000621730600012,2021.0,10.1007/s11192-021-03891-5
WOS:000579442800004,2021.0,10.1007/s11192-020-03734-9
WOS:000566410500002,2020.0,10.1007/s11192-020-03673-5
WOS:000529597400004,2020.0,10.1007/s11192-020-03479-5
WOS:000491413900006,2019.0,10.1007/s11192-019-03241-6
WOS:000471656400001,2019.0,10.1007/s11192-019-03119-7
WOS:000464901100031,2019.0,10.1007/s11192-019-03046-7
WOS:000464901100019,2019.0,10.1007/s11192-019-03070-7
WOS:000458190700007,2019.0,10.1007/s11192-018-03001-y
WOS:000442737700010,2018.0,10.1007/s11192-018-2863-y
WOS:000438126800008,2018.0,10.1007/s11192-018-2765-z
WOS:000429006100014,2018.0,10.1007/s11192-018-2704-z
WOS:000426807700031,2018.0,10.1007/s11192-017-2584-7
WOS:000415715100013,2017.0,10.1007/s11192-017-2520-x
WOS:000406497200038,2017.0,10.1007/s11192-017-2454-3
WOS:000399871500001,2017.0,10.1007/s11192-017-2316-z
WOS:000389336100001,2016.0,10.1007/s11192-016-2134-8
WOS:000382914200027,2016.0,10.1007/s11192-016-2006-2
WOS:000379346000031,2016.0,10.1007/s11192-016-1832-6
WOS:000354489600005,2015.0,10.1007/s11192-015-1542-5
WOS:000351546100010,2015.0,10.1007/s11192-014-1524-z
WOS:000348324000024,2015.0,10.1007/s11192-014-1498-x
WOS:000310230400015,2012.0,10.1007/s11192-012-0694-9
WOS:000300325800009,2012.0,10.1007/s11192-011-0494-7
WOS:000296474400013,2011.0,10.1007/s11192-011-0482-y
WOS:000283090300006,2010.0,10.1007/s11192-010-0238-0
WOS:000280274400007,2010.0,10.1007/s11192-009-0113-z
WOS:000278695500019,2010.0,10.1007/s11192-009-0146-3
WOS:000277418400019,2010.0,10.1007/s11192-009-0148-1
WOS:000266914500005,2009.0,10.1007/s11192-007-2046-8
WOS:000265778100005,2009.0,10.1007/s11192-009-0418-y
WOS:000718083000001,2022.0,10.1007/s11192-021-04195-4
WOS:000715664900006,2022.0,10.1007/s11192-021-04193-6
WOS:000668393100001,2021.0,10.1007/s11192-021-04076-w
WOS:000664849500015,2021.0,10.1007/s11192-021-04036-4
WOS:000623721700003,2021.0,10.1007/s11192-020-03843-5
WOS:000617856300007,2021.0,10.1007/s11192-021-03873-7
WOS:000615755400002,2021.0,10.1007/s11192-020-03830-w
WOS:000582810200013,2021.0,10.1007/s11192-020-03759-0
WOS:000560296000011,2020.0,10.1007/s11192-020-03658-4
WOS:000556168300001,2020.0,10.1007/s11192-020-03651-x
WOS:000550128200003,2020.0,10.1007/s11192-020-03628-w
WOS:000543290600009,2020.0,10.1007/s11192-020-03575-6
WOS:000529892100020,2020.0,10.1007/s11192-020-03411-x
WOS:000528998800001,2020.0,10.1007/s11192-020-03472-y
WOS:000495302900005,2019.0,10.1007/s11192-019-03252-3
WOS:000491201000016,2019.0,10.1007/s11192-019-03226-5
WOS:000485943600012,2019.0,10.1007/s11192-019-03178-w
WOS:000481434200028,2019.0,10.1007/s11192-019-03050-x
WOS:000464901100002,2019.0,10.1007/s11192-019-03081-4
WOS:000464901100005,2019.0,10.1007/s11192-019-03049-4
WOS:000440597800034,2018.0,10.1007/s11192-018-2718-6
WOS:000438126800025,2018.0,10.1007/s11192-018-2747-1
WOS:000438126800032,2018.0,10.1007/s11192-018-2724-8
WOS:000424685100005,2018.0,10.1007/s11192-017-2596-3
WOS:000412920200003,2017.0,10.1007/s11192-017-2519-3
WOS:000412920200002,2017.0,10.1007/s11192-017-2493-9
WOS:000401747900011,2017.0,10.1007/s11192-017-2363-5
WOS:000389336100037,2016.0,10.1007/s11192-016-2116-x
WOS:000386373000008,2016.0,10.1007/s11192-016-2068-1
WOS:000386373000022,2016.0,10.1007/s11192-016-2064-5
WOS:000386373000004,2016.0,10.1007/s11192-016-2098-8
WOS:000382914200035,2016.0,10.1007/s11192-016-1929-y
WOS:000378777500003,2016.0,10.1007/s11192-016-1952-z
WOS:000374705700016,2016.0,10.1007/s11192-016-1839-z
WOS:000368075800011,2016.0,10.1007/s11192-015-1786-0
WOS:000368075800023,2016.0,10.1007/s11192-015-1650-2
WOS:000352995000007,2015.0,10.1007/s11192-015-1559-9
WOS:000348324000035,2015.0,10.1007/s11192-014-1474-5
WOS:000345136000010,2014.0,10.1007/s11192-014-1376-6
WOS:000342228300034,2014.0,10.1007/s11192-014-1273-z
WOS:000342228300021,2014.0,10.1007/s11192-014-1409-1
WOS:000329319200021,2014.0,10.1007/s11192-013-1001-0
WOS:000318807000006,2013.0,10.1007/s11192-012-0892-5
WOS:000314753500020,2013.0,10.1007/s11192-012-0891-6
WOS:000287665900002,2011.0,10.1007/s11192-010-0335-0
WOS:000287665900010,2011.0,10.1007/s11192-010-0332-3
WOS:000283090300001,2010.0,10.1007/s11192-010-0292-7
WOS:000277418400011,2010.0,10.1007/s11192-009-0144-5
WOS:000266914500012,2009.0,10.1007/s11192-007-1944-0
WOS:000256779500008,2008.0,10.1007/s11192-007-1908-4
WOS:000244509600014,2007.0,10.1007/s11192-007-0314-2
WOS:000235063000008,2006.0,10.1007/s11192-006-0039-7
WOS:000731370600001,2022.0,10.1007/s11192-021-04217-1
WOS:000707689700002,2021.0,10.1007/s11192-021-04039-1
WOS:000699882500002,2021.0,10.1007/s11192-021-04155-y
WOS:000644380300026,2021.0,10.1007/s11192-021-03961-8
WOS:000615755400001,2021.0,10.1007/s11192-020-03852-4
WOS:000599035300001,2021.0,10.1007/s11192-020-03792-z
WOS:000578562100005,2020.0,10.1007/s11192-020-03728-7
WOS:000571691800005,2020.0,10.1007/s11192-020-03713-0
WOS:000552196500004,2020.0,10.1007/s11192-020-03632-0
WOS:000544354400008,2020.0,10.1007/s11192-020-03566-7
WOS:000539970600007,2020.0,10.1007/s11192-020-03527-0
WOS:000516001300002,2020.0,10.1007/s11192-020-03376-x
WOS:000511927600014,2020.0,10.1007/s11192-019-03318-2
WOS:000499553400001,2020.0,10.1007/s11192-019-03302-w
WOS:000490369400002,2019.0,10.1007/s11192-019-03248-z
WOS:000481434200025,2019.0,10.1007/s11192-019-03158-0
WOS:000481434200023,2019.0,10.1007/s11192-019-03146-4
WOS:000481434200012,2019.0,10.1007/s11192-019-03156-2
WOS:000477044700019,2019.0,10.1007/s11192-019-03139-3
WOS:000464901100008,2019.0,10.1007/s11192-019-03054-7
WOS:000464901100024,2019.0,10.1007/s11192-019-03067-2
WOS:000458190700011,2019.0,10.1007/s11192-018-2975-4
WOS:000456290600011,2019.0,10.1007/s11192-018-2956-7
WOS:000451754600039,2018.0,10.1007/s11192-018-2926-0
WOS:000442007200001,2018.0,10.1007/s11192-018-2825-4
WOS:000440597800003,2018.0,10.1007/s11192-018-2773-z
WOS:000426807700034,2018.0,10.1007/s11192-018-2655-4
WOS:000424685100008,2018.0,10.1007/s11192-017-2609-2
WOS:000399871500029,2017.0,10.1007/s11192-017-2306-1
WOS:000386373000028,2016.0,10.1007/s11192-016-2101-4
WOS:000386373000006,2016.0,10.1007/s11192-016-2059-2
WOS:000379346000009,2016.0,10.1007/s11192-016-1982-6
WOS:000359143200011,2015.0,10.1007/s11192-015-1573-y
WOS:000359143200018,2015.0,10.1007/s11192-015-1567-9
WOS:000348324000013,2015.0,10.1007/s11192-014-1469-2
WOS:000347297400038,2015.0,10.1007/s11192-014-1414-4
WOS:000347297400029,2015.0,10.1007/s11192-014-1442-0
WOS:000345136000004,2014.0,10.1007/s11192-014-1278-7
WOS:000320401500005,2013.0,10.1007/s11192-012-0930-3
WOS:000209058600001,2012.0,10.1007/s11192-012-0739-0
WOS:000307517500008,2012.0,10.1007/s11192-011-0564-x
WOS:000296473400002,2011.0,10.1007/s11192-011-0468-9
WOS:000294839200023,2011.0,10.1007/s11192-011-0439-1
WOS:000294839200012,2011.0,10.1007/s11192-011-0456-0
WOS:000282048200001,2010.0,10.1007/s11192-010-0273-x
WOS:000280947400004,2010.0,10.1007/s11192-010-0242-4
WOS:000270841800008,2009.0,10.1007/s11192-008-2136-2
WOS:000254486000004,2008.0,10.1007/s11192-007-1823-8
WOS:000239601400010,2006.0,10.1007/s11192-006-0090-4
WOS:000229005500010,2005.0,10.1007/s11192-005-0231-1
WOS:000228999100005,2005.0,10.1007/s11192-005-0213-3
WOS:000223177700010,2004.0,10.1023/B:SCIE.0000037368.31217.34
WOS:000681571100002,2021.0,10.1007/s11192-021-04097-5
WOS:000678460400002,2021.0,10.1007/s11192-021-04104-9
WOS:000623721700002,2021.0,10.1007/s11192-021-03890-6
WOS:000615174400005,2021.0,10.1007/s11192-021-03869-3
WOS:000615174400013,2021.0,10.1007/s11192-020-03854-2
WOS:000604808300005,2021.0,10.1007/s11192-020-03807-9
WOS:000604526600006,2021.0,10.1007/s11192-020-03804-y
WOS:000599791400003,2021.0,10.1007/s11192-020-03786-x
WOS:000591546700001,2021.0,10.1007/s11192-020-03778-x
WOS:000582810200001,2021.0,10.1007/s11192-020-03741-w
WOS:000569300100014,2020.0,10.1007/s11192-020-03689-x
WOS:000547804200003,2020.0,10.1007/s11192-020-03596-1
WOS:000547804200001,2020.0,10.1007/s11192-020-03580-9
WOS:000539970600006,2020.0,10.1007/s11192-020-03546-x
WOS:000535409500005,2020.0,10.1007/s11192-020-03516-3
WOS:000529892100008,2020.0,10.1007/s11192-020-03407-7
WOS:000495302900002,2019.0,10.1007/s11192-019-03246-1
WOS:000498738600005,2020.0,10.1007/s11192-019-03277-8
WOS:000481434200008,2019.0,10.1007/s11192-019-03167-z
WOS:000477044700006,2019.0,10.1007/s11192-019-03137-5
WOS:000464901100009,2019.0,10.1007/s11192-019-03068-1
WOS:000464901100028,2019.0,10.1007/s11192-019-03062-7
WOS:000464901100007,2019.0,10.1007/s11192-019-03042-x
WOS:000464901100011,2019.0,10.1007/s11192-019-03057-4
WOS:000442737700029,2018.0,10.1007/s11192-018-2858-8
WOS:000437262800002,2018.0,10.1007/s11192-018-2729-3
WOS:000429006100017,2018.0,10.1007/s11192-018-2696-8
WOS:000425306300013,2018.0,10.1007/s11192-017-2628-z
WOS:000425306300024,2018.0,10.1007/s11192-017-2587-4
WOS:000415715100017,2017.0,10.1007/s11192-017-2531-7
WOS:000403466900034,2017.0,10.1007/s11192-017-2256-7
WOS:000389336100030,2016.0,10.1007/s11192-016-2118-8
WOS:000386373000013,2016.0,10.1007/s11192-016-2081-4
WOS:000382914200032,2016.0,10.1007/s11192-016-2023-1
WOS:000376273700030,2016.0,10.1007/s11192-016-1917-2
WOS:000368075800015,2016.0,10.1007/s11192-015-1779-z
WOS:000354489600003,2015.0,10.1007/s11192-015-1574-x
WOS:000335905000010,2014.0,10.1007/s11192-013-1208-0
WOS:000306547000002,2012.0,10.1007/s11192-011-0561-0
WOS:000294839200024,2011.0,10.1007/s11192-011-0431-9
WOS:000294839700010,2011.0,10.1007/s11192-011-0416-8
WOS:000292210200002,2011.0,10.1007/s11192-011-0372-3
WOS:000286627500006,2011.0,10.1007/s11192-010-0284-7
WOS:000286496200008,2011.0,10.1007/s11192-010-0246-0
WOS:000267368100011,2009.0,10.1007/s11192-007-2047-7
WOS:000260003800010,2008.0,10.1007/s11192-007-1989-0
WOS:000252808500010,2008.0,10.1007/s11192-008-0220-2
WOS:000248080300011,2007.0,10.1007/s11192-007-1766-0
WOS:000244692200006,2007.0,10.1007/s11192-007-1652-9
WOS:000240477000001,2006.0,10.1007/s11192-006-0135-8
WOS:A1996UJ97300013,1996.0,10.1007/BF02018485
WOS:000741227600001,2022.0,10.1007/s11192-021-04216-2
WOS:000731194300001,2022.0,10.1007/s11192-021-04179-4
WOS:000686089100006,2021.0,10.1007/s11192-021-04124-5
WOS:000651036100001,2021.0,10.1007/s11192-021-04006-w
WOS:000644380300012,2021.0,10.1007/s11192-021-03972-5
WOS:000624407500003,2021.0,10.1007/s11192-021-03910-5
WOS:000615174000001,2021.0,10.1007/s11192-021-03865-7
WOS:000584966700001,2021.0,10.1007/s11192-020-03764-3
WOS:000556168300007,2020.0,10.1007/s11192-020-03649-5
WOS:000547804200002,2020.0,10.1007/s11192-020-03561-y
WOS:000544845300002,2020.0,10.1007/s11192-020-03570-x
WOS:000544354400004,2020.0,10.1007/s11192-020-03564-9
WOS:000539665900001,2020.0,10.1007/s11192-020-03531-4
WOS:000559588800001,2020.0,10.1007/s11192-020-03514-5
WOS:000529892100025,2020.0,10.1007/s11192-020-03417-5
WOS:000523401300004,2020.0,10.1007/s11192-020-03434-4
WOS:000498738600001,2020.0,10.1007/s11192-019-03307-5
WOS:000495348700008,2020.0,10.1007/s11192-019-03262-1
WOS:000485943600021,2019.0,10.1007/s11192-019-03210-z
WOS:000481434200011,2019.0,10.1007/s11192-019-03154-4
WOS:000477044700008,2019.0,10.1007/s11192-019-03138-4
WOS:000477044700024,2019.0,10.1007/s11192-019-03151-7
WOS:000464901100012,2019.0,10.1007/s11192-019-03066-3
WOS:000464901100030,2019.0,10.1007/s11192-019-03087-y
WOS:000464901100025,2019.0,10.1007/s11192-019-03061-8
WOS:000458190700013,2019.0,10.1007/s11192-018-2987-0
WOS:000451754600013,2018.0,10.1007/s11192-018-2912-6
WOS:000451754300022,2018.0,10.1007/s11192-018-2900-x
WOS:000440597800016,2018.0,10.1007/s11192-018-2771-1
WOS:000425306300016,2018.0,10.1007/s11192-017-2630-5
WOS:000424685100015,2018.0,10.1007/s11192-017-2526-4
WOS:000419397900015,2018.0,10.1007/s11192-017-2558-9
WOS:000394148300015,2017.0,10.1007/s11192-016-2193-x
WOS:000389336100012,2016.0,10.1007/s11192-016-2145-5
WOS:000368075800008,2016.0,10.1007/s11192-015-1783-3
WOS:000363261600019,2015.0,10.1007/s11192-015-1715-2
WOS:000347297400032,2015.0,10.1007/s11192-014-1447-8
WOS:000332697600003,2014.0,10.1007/s11192-013-1079-4
WOS:000317746900009,2013.0,10.1007/s11192-012-0836-0
WOS:000316046000016,2013.0,10.1007/s11192-012-0908-1
WOS:000310964500025,2012.0,10.1007/s11192-012-0805-7
WOS:000294839200001,2011.0,10.1007/s11192-011-0445-3
WOS:000292210400004,2011.0,10.1007/s11192-011-0407-9
WOS:000284888600001,2011.0,10.1007/s11192-010-0318-1
WOS:000275417400013,2010.0,10.1007/s11192-009-0023-0
WOS:000261950100011,2009.0,10.1007/s11192-007-1970-y
WOS:000257400200010,2008.0,10.1007/s11192-007-1868-8
WOS:000256779500007,2008.0,10.1007/s11192-007-1901-y
WOS:000248943100005,2007.0,10.1007/s11192-007-1681-4
WOS:000248943100006,2007.0,10.1007/s11192-007-1727-7
WOS:000741227500001,2022.0,10.1007/s11192-021-04197-2
WOS:000705740400002,2021.0,10.1007/s11192-021-04169-6
WOS:000674539000001,2021.0,10.1007/s11192-021-04083-x
WOS:000671640200003,2021.0,10.1007/s11192-021-04096-6
WOS:000664849500012,2021.0,10.1007/s11192-021-04060-4
WOS:000664849500003,2021.0,10.1007/s11192-021-04069-9
WOS:000661793100001,2021.0,10.1007/s11192-021-04038-2
WOS:000641226600001,2021.0,10.1007/s11192-021-03994-z
WOS:000625896500002,2021.0,10.1007/s11192-021-03895-1
WOS:000623721700001,2021.0,10.1007/s11192-021-03871-9
WOS:000577239100005,2020.0,10.1007/s11192-020-03631-1
WOS:000552196500009,2020.0,10.1007/s11192-020-03616-0
WOS:000547804200007,2020.0,10.1007/s11192-020-03597-0
WOS:000537676800004,2020.0,10.1007/s11192-020-03536-z
WOS:000529892100029,2020.0,10.1007/s11192-019-03281-y
WOS:000529458600001,2020.0,10.1007/s11192-020-03460-2
WOS:000519274300001,2020.0,10.1007/s11192-019-03312-8
WOS:000511927600012,2020.0,10.1007/s11192-019-03327-1
WOS:000495302900010,2019.0,10.1007/s11192-019-03231-8
WOS:000493645500001,2020.0,10.1007/s11192-019-03274-x
WOS:000481434200005,2019.0,10.1007/s11192-019-03175-z
WOS:000471656400014,2019.0,10.1007/s11192-019-03121-z
WOS:000464901100020,2019.0,10.1007/s11192-019-03073-4
WOS:000460804500007,2019.0,10.1007/s11192-018-03000-z
WOS:000456290600005,2019.0,10.1007/s11192-018-2967-4
WOS:000451754600010,2018.0,10.1007/s11192-018-2909-1
WOS:000442007200002,2018.0,10.1007/s11192-018-2826-3
WOS:000440597800021,2018.0,10.1007/s11192-018-2775-x
WOS:000426807700030,2018.0,10.1007/s11192-018-2666-1
WOS:000424685100002,2018.0,10.1007/s11192-017-2529-1
WOS:000415715100002,2017.0,10.1007/s11192-017-2538-0
WOS:000415715100031,2017.0,10.1007/s11192-016-1966-6
WOS:000405275500013,2017.0,10.1007/s11192-017-2419-6
WOS:000403466900024,2017.0,10.1007/s11192-017-2396-9
WOS:000399871500009,2017.0,10.1007/s11192-017-2268-3
WOS:000399871500012,2017.0,10.1007/s11192-017-2282-5
WOS:000393748300017,2017.0,10.1007/s11192-016-2159-z
WOS:000379346000030,2016.0,10.1007/s11192-015-1555-0
WOS:000378777500018,2016.0,10.1007/s11192-016-1973-7
WOS:000374705700017,2016.0,10.1007/s11192-015-1824-y
WOS:000369017300002,2016.0,10.1007/s11192-015-1796-y
WOS:000365130100023,2015.0,10.1007/s11192-015-1645-z
WOS:000352995000015,2015.0,10.1007/s11192-015-1536-3
WOS:000351546100009,2015.0,10.1007/s11192-014-1521-2
WOS:000348324000036,2015.0,10.1007/s11192-014-1445-x
WOS:000348324000021,2015.0,10.1007/s11192-014-1449-6
WOS:000347297400040,2015.0,10.1007/s11192-014-1369-5
WOS:000330622600037,2014.0,10.1007/s11192-013-1183-5
WOS:000323437400006,2013.0,10.1007/s11192-012-0917-0
WOS:000316046000027,2013.0,10.1007/s11192-012-0854-y
WOS:000289106900008,2011.0,10.1007/s11192-010-0330-5
WOS:000286627500012,2011.0,10.1007/s11192-010-0295-4
WOS:000274111600003,2010.0,10.1007/s11192-009-0057-3
WOS:000270979000008,2009.0,10.1007/s11192-008-2189-2
WOS:000270841800016,2009.0,10.1007/s11192-009-2125-0
WOS:000256779500006,2008.0,10.1007/s11192-007-1902-x
WOS:000244509600013,2007.0,10.1007/s11192-007-0313-3
WOS:000244509600008,2007.0,10.1007/s11192-007-0308-0
WOS:000653118600004,2021.0,10.1007/s11192-021-04002-0
WOS:000648311800002,2021.0,10.1007/s11192-021-03989-w
WOS:000644380300004,2021.0,10.1007/s11192-021-03978-z
WOS:000624407500006,2021.0,10.1007/s11192-021-03884-4
WOS:000603177000001,2021.0,10.1007/s11192-020-03751-8
WOS:000599791400007,2021.0,10.1007/s11192-020-03803-z
WOS:000569300100015,2020.0,10.1007/s11192-020-03700-5
WOS:000569300100001,2020.0,10.1007/s11192-020-03691-3
WOS:000560296000008,2020.0,10.1007/s11192-020-03668-2
WOS:000543290600010,2020.0,10.1007/s11192-020-03556-9
WOS:000543290600002,2020.0,10.1007/s11192-020-03572-9
WOS:000541215000001,2020.0,10.1007/s11192-020-03565-8
WOS:000541215100001,2020.0,10.1007/s11192-020-03538-x
WOS:000534949200005,2020.0,10.1007/s11192-020-03463-z
WOS:000533060200001,2020.0,10.1007/s11192-020-03492-8
WOS:000516578700017,2020.0,10.1007/s11192-019-03332-4
WOS:000469058000010,2019.0,10.1007/s11192-019-03092-1
WOS:000464901100015,2019.0,10.1007/s11192-019-03075-2
WOS:000464901100023,2019.0,10.1007/s11192-019-03078-z
WOS:000464901100003,2019.0,10.1007/s11192-019-03090-3
WOS:000451754600031,2018.0,10.1007/s11192-018-2922-4
WOS:000440597800006,2018.0,10.1007/s11192-018-2774-y
WOS:000440597800035,2018.0,10.1007/s11192-018-2821-8
WOS:000437262800028,2018.0,10.1007/s11192-018-2794-7
WOS:000429006100002,2018.0,10.1007/s11192-018-2685-y
WOS:000426807700002,2018.0,10.1007/s11192-018-2659-0
WOS:000424685100006,2018.0,10.1007/s11192-017-2591-8
WOS:000424685100016,2018.0,10.1007/s11192-017-2528-2
WOS:000415715100022,2017.0,10.1007/s11192-017-2544-2
WOS:000412920200010,2017.0,10.1007/s11192-017-2491-y
WOS:000399871500011,2017.0,10.1007/s11192-017-2311-4
WOS:000398770700016,2017.0,10.1007/s11192-017-2257-6
WOS:000398770700011,2017.0,10.1007/s11192-017-2271-8
WOS:000394339500003,2017.0,10.1007/s11192-016-2215-8
WOS:000379346000022,2016.0,10.1007/s11192-016-1987-1
WOS:000379346000017,2016.0,10.1007/s11192-016-1971-9
WOS:000368075800010,2016.0,10.1007/s11192-015-1790-4
WOS:000348324000017,2015.0,10.1007/s11192-014-1476-3
WOS:000342228300012,2014.0,10.1007/s11192-014-1331-6
WOS:000339379600010,2014.0,10.1007/s11192-014-1249-z
WOS:000337171300010,2014.0,10.1007/s11192-014-1257-z
WOS:000337171300004,2014.0,10.1007/s11192-014-1286-7
WOS:000330622600007,2014.0,10.1007/s11192-013-1075-8
WOS:000327219900018,2013.0,10.1007/s11192-013-0996-6
WOS:000318807000005,2013.0,10.1007/s11192-012-0936-x
WOS:000292210400002,2011.0,10.1007/s11192-011-0411-0
WOS:000286496200016,2011.0,10.1007/s11192-010-0301-x
WOS:000283090300010,2010.0,10.1007/s11192-010-0256-y
WOS:000280947400022,2010.0,10.1007/s11192-010-0208-6
WOS:000280274400004,2010.0,10.1007/s11192-010-0164-1
WOS:000277418400008,2010.0,10.1007/s11192-009-0124-9
WOS:000270841800017,2009.0,10.1007/s11192-008-2123-7
WOS:000256779500009,2008.0,10.1007/s11192-007-1889-3
WOS:000237888500005,2006.0,10.1556/Scient.67.2006.2.5
WOS:000240477000010,2006.0,10.1007/s11192-006-0144-7
WOS:000741622100009,2022.0,10.1007/s11192-021-04207-3
WOS:000671640200002,2021.0,10.1007/s11192-021-04066-y
WOS:000633283300002,2021.0,10.1007/s11192-021-03899-x
WOS:000599791400008,2021.0,10.1007/s11192-020-03816-8
WOS:000599791400004,2021.0,10.1007/s11192-020-03800-2
WOS:000582830200003,2020.0,10.1007/s11192-020-03717-w
WOS:000569300100003,2020.0,10.1007/s11192-020-03681-5
WOS:000566410500001,2020.0,10.1007/s11192-020-03672-6
WOS:000552196500007,2020.0,10.1007/s11192-020-03634-y
WOS:000516437800007,2020.0,10.1007/s11192-020-03397-6
WOS:000519275900001,2020.0,10.1007/s11192-019-03311-9
WOS:000493676300003,2020.0,10.1007/s11192-019-03275-w
WOS:000481434200006,2019.0,10.1007/s11192-019-03179-9
WOS:000464901100033,2019.0,10.1007/s11192-019-03089-w
WOS:000464901100017,2019.0,10.1007/s11192-019-03069-0
WOS:000451754300005,2018.0,10.1007/s11192-018-2888-2
WOS:000451754300017,2018.0,10.1007/s11192-018-2910-8
WOS:000451754300029,2018.0,10.1007/s11192-017-2576-7
WOS:000437262800014,2018.0,10.1007/s11192-018-2716-8
WOS:000415715100008,2017.0,10.1007/s11192-017-2523-7
WOS:000412920200013,2017.0,10.1007/s11192-017-2511-y
WOS:000403466900025,2017.0,10.1007/s11192-017-2369-z
WOS:000403466900020,2017.0,10.1007/s11192-017-2390-2
WOS:000399871500002,2017.0,10.1007/s11192-017-2283-4
WOS:000389336100034,2016.0,10.1007/s11192-016-2149-1
WOS:000386373000020,2016.0,10.1007/s11192-016-1978-2
WOS:000382915800030,2016.0,10.1007/s11192-016-2095-y
WOS:000379346000032,2016.0,10.1007/s11192-016-1840-6
WOS:000378777500013,2016.0,10.1007/s11192-016-1940-3
WOS:000376273700015,2016.0,10.1007/s11192-016-1933-2
WOS:000347297400052,2015.0,10.1007/s11192-014-1432-2
WOS:000340569800008,2014.0,10.1007/s11192-014-1318-3
WOS:000339379600020,2014.0,10.1007/s11192-014-1277-8
WOS:000334277800014,2014.0,10.1007/s11192-013-1205-3
WOS:000330622600023,2014.0,10.1007/s11192-013-1096-3
WOS:000329319200023,2014.0,10.1007/s11192-013-1004-x
WOS:000327219900012,2013.0,10.1007/s11192-013-1053-1
WOS:000327219900010,2013.0,10.1007/s11192-013-1012-x
WOS:000289792600015,2011.0,10.1007/s11192-011-0363-4
WOS:000270979000002,2009.0,10.1007/s11192-008-2160-2
WOS:000261950000003,2008.0,10.1007/s11192-007-1950-2
WOS:000232418400010,2005.0,10.1007/s11192-005-0281-4
WOS:000697088100001,2021.0,10.1007/s11192-021-04150-3
WOS:000695389700001,2021.0,10.1007/s11192-021-04128-1
WOS:000684062700001,2021.0,10.1007/s11192-021-04122-7
WOS:000671640200005,2021.0,10.1007/s11192-021-04072-0
WOS:000652085100001,2021.0,10.1007/s11192-021-04041-7
WOS:000648311700001,2021.0,10.1007/s11192-021-03960-9
WOS:000590999100005,2021.0,10.1007/s11192-020-03754-5
WOS:000582810200005,2021.0,10.1007/s11192-020-03756-3
WOS:000578562100003,2020.0,10.1007/s11192-020-03718-9
WOS:000533060200006,2020.0,10.1007/s11192-020-03500-x
WOS:000530786700001,2020.0,10.1007/s11192-020-03451-3
WOS:000529892100015,2020.0,10.1007/s11192-020-03410-y
WOS:000529597400002,2020.0,10.1007/s11192-020-03476-8
WOS:000526043000001,2020.0,10.1007/s11192-020-03382-z
WOS:000516578700006,2020.0,10.1007/s11192-019-03342-2
WOS:000515712700001,2020.0,10.1007/s11192-020-03371-2
WOS:000495846500001,2020.0,10.1007/s11192-019-03263-0
WOS:000491201000018,2019.0,10.1007/s11192-019-03221-w
WOS:000491201000007,2019.0,10.1007/s11192-019-03219-4
WOS:000490369400001,2019.0,10.1007/s11192-019-03271-0
WOS:000485943600006,2019.0,10.1007/s11192-019-03189-7
WOS:000481434200027,2019.0,10.1007/s11192-018-03003-w
WOS:000477044700014,2019.0,10.1007/s11192-019-03134-8
WOS:000464901100032,2019.0,10.1007/s11192-019-03071-6
WOS:000442007200038,2018.0,10.1007/s11192-018-2820-9
WOS:000429006100024,2018.0,10.1007/s11192-018-2698-6
WOS:000425306300022,2018.0,10.1007/s11192-017-2588-3
WOS:000424685100025,2018.0,10.1007/s11192-017-2602-9
WOS:000412920200029,2017.0,10.1007/s11192-017-2508-6
WOS:000405275500022,2017.0,10.1007/s11192-017-2424-9
WOS:000398770700014,2017.0,10.1007/s11192-017-2245-x
WOS:000394339500027,2017.0,10.1007/s11192-016-2226-5
WOS:000394339500011,2017.0,10.1007/s11192-016-2222-9
WOS:000394148300010,2017.0,10.1007/s11192-016-2194-9
WOS:000389336100016,2016.0,10.1007/s11192-016-2143-7
WOS:000374705700018,2016.0,10.1007/s11192-016-1834-4
WOS:000350337000020,2015.0,10.1007/s11192-014-1503-4
WOS:000330622600009,2014.0,10.1007/s11192-013-1108-3
WOS:000310964500012,2012.0,10.1007/s11192-012-0810-x
WOS:000278267100019,2010.0,10.1007/s11192-009-0115-x
WOS:000271989600013,2009.0,10.1007/s11192-009-2290-1
WOS:000256839600001,2008.0,10.1007/s11192-007-1831-8
WOS:000248080300005,2007.0,10.1007/s11192-007-1725-9
WOS:000243559500003,2007.0,10.1007/s11192-007-0202-9
WOS:000186999600007,2003.0,10.1023/B:SCIE.0000006881.30700.ea
WOS:000300325800017,2012.0,10.1007/s11192-010-0337-y
WOS:000243559500012,2007.0,10.1007/s11192-007-0211-8
WOS:000313016300004,2013.0,10.1007/s11192-012-0779-5
WOS:000300325800015,2012.0,10.1007/s11192-011-0481-z
WOS:000260472100011,2008.0,10.1007/s11192-008-2104-x
WOS:A1997XD04400002,1997.0,10.1007/BF02457428
WOS:A1990DQ17100004,1990.0,10.1007/BF02130464
WOS:000316046000003,2013.0,10.1007/s11192-012-0803-9
